0,1,2,3
2009-01-22,21.783594,5.3234386,0.0
2009-01-23,36.151955,19.0625,0.0
2009-01-24,48.635937,24.040625,0.0
2009-01-25,23.084375,3.5093765,0.0
2009-01-26,16.910938,5.435938,0.0033064734
2009-01-27,24.047657,11.1875,0.0
2009-01-28,24.434376,18.3875,0.4272271
2009-01-29,31.569996,15.504688,0.15917209
2009-01-30,26.628124,13.676563,0.0
2009-01-31,25.141016,8.614063,0.05048139
2009-02-01,31.935236,9.725,0.0
2009-02-02,44.684376,27.116796,0.0
2009-02-03,35.11133,17.276562,0.0
2009-02-04,29.829102,11.229689,0.042176757
2009-02-05,21.228127,0.78125,0.019166011
2009-02-06,16.446877,1.1468754,0.0
2009-02-07,37.090626,13.690626,0.0
2009-02-08,52.728127,26.135937,0.0
2009-02-09,45.67578,23.175781,0.0
